iter	RMSE
0	0.1398500107
1	0.1274771562
2	0.1198358388
3	0.1110414112
4	0.1050161381
5	0.1005194825
6	0.09992330527
7	0.09507666698
8	0.08936547148
9	0.08540555901
10	0.08221516246
11	0.08028086919
12	0.07831232016
13	0.07565704479
14	0.07351352955
15	0.07196620133
16	0.07076860519
17	0.06885165941
18	0.06746711635
19	0.06593205124
20	0.06503209893
21	0.06336562017
22	0.06237232543
23	0.06193106786
24	0.06094863825
25	0.05973914054
26	0.0588529726
27	0.05859533504
28	0.05827409269
29	0.05732517593
30	0.05681387441
31	0.05652046068
32	0.05566858846
33	0.05533114392
34	0.05347562746
35	0.05316097849
36	0.05250949509
37	0.05106842908
38	0.04985180289
39	0.04942069742
40	0.04924034989
41	0.04807495259
42	0.04677832342
43	0.04608608653
44	0.04478114182
45	0.0446040971
46	0.04439688675
47	0.04425871376
48	0.04362697433
49	0.04344359418
50	0.0433240028
51	0.0429356359
52	0.0417591474
53	0.04104537019
54	0.04050168064
55	0.03979713972
56	0.03964795402
57	0.0391338858
58	0.03892893683
59	0.03881380231
60	0.03816484727
61	0.03765723451
62	0.03730227135
63	0.03662631049
64	0.03646389734
65	0.03636050952
66	0.03547802152
67	0.03472879412
68	0.03439283803
69	0.03431270834
70	0.03402266156
71	0.03386821616
72	0.03365346353
73	0.0335873485
74	0.03293291089
75	0.03283779529
76	0.03214231462
77	0.03208578142
78	0.03202800267
79	0.03155454652
80	0.03117641713
81	0.03064790351
82	0.03029121148
83	0.02977877501
84	0.02967805277
85	0.02956553937
86	0.02924940896
87	0.02916572046
88	0.02870561309
89	0.02860982642
90	0.02826864779
91	0.02809239608
92	0.02791759679
93	0.02778882642
94	0.02756222513
95	0.02737049282
96	0.02704348291
97	0.02664117202
98	0.0265827744
99	0.02631330587
100	0.0260618008
101	0.02580033396
102	0.02575138351
103	0.02553516945
104	0.02546611434
105	0.02542765519
106	0.02512221462
107	0.02500597211
108	0.02497088749
109	0.02463504193
110	0.02438675759
111	0.02427658234
112	0.02423095861
113	0.02404409399
114	0.02385083338
115	0.02360557568
116	0.02349125873
117	0.02328395279
118	0.02302215527
119	0.02299672463
120	0.02296798567
121	0.02282005395
122	0.02267508616
123	0.02263764374
124	0.02247455242
125	0.02233605112
126	0.0222360583
127	0.02206664262
128	0.02203203429
129	0.02185783323
130	0.02163480023
131	0.02143117091
132	0.02132710312
133	0.02120208023
134	0.02098163345
135	0.02084870354
136	0.02077090174
137	0.02066595329
138	0.02063149752
139	0.02050629636
140	0.02039761529
141	0.02031170346
142	0.02021130915
143	0.02012974552
144	0.02009563926
145	0.01995583244
146	0.01988103165
147	0.01974676297
148	0.01972560901
149	0.01963360272
150	0.01953829974
151	0.01946481971
152	0.01944158987
153	0.01942938967
154	0.01937520017
155	0.019233077
156	0.01920938825
157	0.01906484922
158	0.01892856205
159	0.01877281754
160	0.0187241205
161	0.01870910509
162	0.01861010968
163	0.01844680492
164	0.01839040823
165	0.01837344276
